"","time","accel.x","accel.y","accel.z","rotvel.x","rotvel.y","rotvel.z"
"496",23.6190476190476,-0.390625,-1.59375,0,-19.53125,1.953125,216.796875
"497",23.6666666666667,-0.390625,-1.59375,0,-19.53125,1.953125,218.75
"498",23.7142857142857,-0.25,-1.53125,-0.09375,-19.53125,68.359375,-244.140625
"499",23.7619047619048,-0.25,-1.625,0.0625,-15.625,46.875,-193.359375
"500",23.8095238095238,-0.390625,-1.328125,0.0625,-11.71875,42.96875,-150.390625
"501",23.8571428571429,-0.15625,-1.484375,0.25,11.71875,64.453125,-78.125
"502",23.9047619047619,0.0625,-1,0.078125,13.671875,72.265625,-21.484375
"503",23.952380952381,-0.078125,-0.734375,0.03125,25.390625,27.34375,-1.953125
"504",24,0.140625,-0.625,0.1875,17.578125,35.15625,23.4375
"505",24.047619047619,0.140625,-0.65625,0.1875,-1.953125,-5.859375,33.203125
"506",24.0952380952381,0.0625,-0.75,0.1875,-11.71875,-19.53125,44.921875
"507",24.1428571428571,-0.484375,-1.578125,0.21875,-23.4375,25.390625,-250
"508",24.1904761904762,-0.4375,-1.421875,-0.140625,-41.015625,0,-222.65625
"509",24.2380952380952,-0.375,-1.484375,-0.09375,-42.96875,17.578125,-216.796875
"510",24.2857142857143,-0.578125,-1.53125,-0.03125,-52.734375,21.484375,-216.796875
"511",24.3333333333333,-0.65625,-1.25,-0.25,-64.453125,17.578125,-216.796875
"512",24.3809523809524,-0.90625,-1.140625,-0.15625,-82.03125,7.8125,-216.796875
"513",24.4285714285714,-1.0625,-1.265625,0,-82.03125,-35.15625,-216.796875
"514",24.4761904761905,-0.921875,-1.25,0,-35.15625,-89.84375,222.65625
"515",24.5238095238095,-0.578125,-0.453125,0.15625,-31.25,-99.609375,166.015625
"516",24.5714285714286,-0.375,-0.234375,0.1875,-15.625,-80.078125,113.28125
"517",24.6190476190476,-0.15625,0.09375,0.1875,7.8125,-15.625,-62.5
"518",24.6666666666667,-0.25,0.0625,0.203125,-1.953125,-23.4375,-99.609375
"519",24.7142857142857,-0.5,-0.09375,0.0625,-11.71875,-68.359375,-169.921875
"520",24.7619047619048,-0.1875,-0.140625,0.296875,-41.015625,-46.875,-216.796875
"521",24.8095238095238,-0.375,-0.5625,0.109375,-66.40625,-42.96875,224.609375
"522",24.8571428571429,0.046875,-1.125,0.15625,-76.171875,-3.90625,216.796875
"523",24.9047619047619,0.171875,-1.796875,0.34375,-58.59375,3.90625,216.796875
"524",24.952380952381,0,-1.484375,0.125,-46.875,46.875,216.796875
"525",25,0,-1.859375,0.390625,-48.828125,46.875,216.796875
"526",25.047619047619,-0.203125,-1.703125,0.078125,-70.3125,50.78125,216.796875
"527",25.0952380952381,0,-1.359375,0.0625,-7.8125,39.0625,-125
"528",25.1428571428571,0.015625,-1.34375,0.078125,3.90625,35.15625,-99.609375
"529",25.1904761904762,0.21875,-1.265625,0.21875,13.671875,25.390625,-33.203125
"530",25.2380952380952,0.203125,-1.15625,0.1875,15.625,-7.8125,15.625
"531",25.2857142857143,0.234375,-0.984375,0.21875,15.625,-1.953125,64.453125
"532",25.3333333333333,0.25,-0.84375,0.265625,19.53125,1.953125,97.65625
"533",25.3809523809524,0.3125,-0.734375,0.3125,33.203125,-21.484375,117.1875
"534",25.4285714285714,0.203125,-0.5625,0.203125,25.390625,-15.625,134.765625
"535",25.4761904761905,0.109375,-0.421875,0.140625,5.859375,0,154.296875
"536",25.5238095238095,0.09375,-0.28125,0.046875,-13.671875,-15.625,150.390625
"537",25.5714285714286,0.390625,-1.578125,0.203125,-1.953125,17.578125,146.484375
"538",25.6190476190476,-0.171875,-1.578125,-0.140625,21.484375,19.53125,97.65625
"539",25.6666666666667,-0.109375,-1.265625,0.078125,13.671875,37.109375,35.15625
"540",25.7142857142857,-0.296875,-1.09375,0.265625,0,87.890625,11.71875
"541",25.7619047619048,-0.1875,-1.109375,0.15625,-9.765625,80.078125,-7.8125
"542",25.8095238095238,-0.1875,-1.0625,0.171875,-7.8125,42.96875,-17.578125
"543",25.8571428571429,-0.296875,-1.15625,0.1875,-3.90625,52.734375,-11.71875
"544",25.9047619047619,-0.34375,-1.09375,0.109375,0,39.0625,-7.8125
"545",25.952380952381,-0.390625,-1.140625,0.09375,1.953125,44.921875,-11.71875
"546",26,-0.75,-1.1875,0.125,-1.953125,64.453125,7.8125
"547",26.047619047619,-0.359375,-0.90625,0,3.90625,15.625,3.90625
"548",26.0952380952381,-0.109375,-1.109375,0,5.859375,21.484375,1.953125
"549",26.1428571428571,-0.28125,-1.046875,0.046875,3.90625,7.8125,3.90625
"550",26.1904761904762,-0.34375,-1.171875,0.015625,5.859375,-11.71875,-11.71875
"551",26.2380952380952,-0.296875,-1.234375,-0.03125,0,7.8125,-11.71875
"552",26.2857142857143,-0.453125,-1.234375,-0.0625,-7.8125,-35.15625,-23.4375
"553",26.3333333333333,-0.5,-1.296875,-0.0625,-13.671875,-15.625,-23.4375
"554",26.3809523809524,-0.453125,-1.3125,-0.015625,-19.53125,-11.71875,-27.34375
"555",26.4285714285714,-0.421875,-1.28125,0.0625,-23.4375,7.8125,-15.625
"556",26.4761904761905,-0.28125,-1.3125,0.015625,-42.96875,-29.296875,-17.578125
"557",26.5238095238095,-0.1875,-1.1875,-0.09375,-41.015625,-5.859375,-9.765625
"558",26.5714285714286,-0.1875,-0.90625,-0.0625,0,-23.4375,-27.34375
"559",26.6190476190476,-0.109375,-0.8125,-0.078125,0,-31.25,-23.4375
"560",26.6666666666667,-0.125,-0.796875,-0.125,3.90625,-19.53125,-17.578125
"561",26.7142857142857,-0.046875,-0.765625,-0.09375,7.8125,-1.953125,-5.859375
"562",26.7619047619048,0.078125,-0.78125,-0.125,25.390625,31.25,15.625
"563",26.8095238095238,0.078125,-0.828125,-0.078125,37.109375,76.171875,39.0625
"564",26.8571428571429,0.03125,-0.828125,-0.09375,35.15625,76.171875,41.015625
"565",26.9047619047619,-0.078125,-0.96875,-0.109375,35.15625,41.015625,27.34375
"566",26.952380952381,-0.234375,-0.9375,-0.234375,31.25,-41.015625,9.765625
"567",27,-0.171875,-0.875,-0.234375,27.34375,-111.328125,0
"568",27.047619047619,-0.015625,-0.53125,0.21875,56.640625,162.109375,44.921875
"569",27.0952380952381,-0.09375,-0.546875,0.234375,50.78125,156.25,42.96875
"570",27.1428571428571,-0.171875,-0.625,0.40625,29.296875,80.078125,29.296875
"571",27.1904761904762,-0.140625,-0.71875,0.65625,27.34375,41.015625,9.765625
"572",27.2380952380952,-0.15625,-0.734375,0.5625,21.484375,19.53125,-1.953125
"573",27.2857142857143,-0.15625,-0.9375,0.546875,25.390625,0,-13.671875
"574",27.3333333333333,-0.15625,-1.09375,0.5625,46.875,-17.578125,-37.109375
"575",27.3809523809524,-0.09375,-1.046875,0.46875,62.5,-37.109375,-68.359375
"576",27.4285714285714,-0.109375,-0.96875,0.375,66.40625,-50.78125,-93.75
"577",27.4761904761905,-0.015625,-0.90625,0.34375,64.453125,-48.828125,-105.46875
"578",27.5238095238095,0.046875,-0.796875,0.3125,54.6875,-29.296875,-109.375
"579",27.5714285714286,0.109375,-0.78125,0.28125,23.4375,46.875,-87.890625
"580",27.6190476190476,0.125,-0.796875,0.265625,21.484375,58.59375,-78.125
"581",27.6666666666667,0.078125,-0.875,0.21875,17.578125,54.6875,-66.40625
"582",27.7142857142857,0.0625,-0.90625,0.203125,13.671875,39.0625,-52.734375
"583",27.7619047619048,0.046875,-1.015625,0.234375,11.71875,15.625,-33.203125
"584",27.8095238095238,0.0625,-0.96875,0.25,7.8125,-19.53125,-9.765625
"585",27.8571428571429,0.125,-0.875,0.3125,0,-48.828125,13.671875
"586",27.9047619047619,0.171875,-1,0.328125,-5.859375,-64.453125,39.0625
"587",27.952380952381,0.21875,-0.90625,0.328125,-13.671875,-83.984375,56.640625
"588",28,0.28125,-0.90625,0.359375,-42.96875,-103.515625,74.21875
"589",28.047619047619,0.375,-0.984375,0.40625,-82.03125,-74.21875,126.953125
"590",28.0952380952381,0.40625,-1.078125,0.421875,-82.03125,-68.359375,128.90625
"591",28.1428571428571,0.390625,-1.234375,0.484375,-78.125,-52.734375,128.90625
"592",28.1904761904762,0.390625,-1.21875,0.5,-60.546875,-27.34375,117.1875
"593",28.2380952380952,0.328125,-1.265625,0.46875,-54.6875,-7.8125,99.609375
"594",28.2857142857143,0.328125,-1.203125,0.53125,-23.4375,1.953125,72.265625
"595",28.3333333333333,0.328125,-0.953125,0.5625,-7.8125,21.484375,37.109375
"596",28.3809523809524,0.21875,-1,0.53125,15.625,37.109375,5.859375
"597",28.4285714285714,0.109375,-0.96875,0.4375,50.78125,15.625,-27.34375
"598",28.4761904761905,0.03125,-0.9375,0.296875,68.359375,-21.484375,-64.453125
"599",28.5238095238095,0.015625,-1.046875,0.28125,70.3125,-44.921875,-89.84375
"600",28.5714285714286,0.109375,-0.984375,0.375,62.5,-7.8125,-113.28125
"601",28.6190476190476,0.046875,-0.90625,0.34375,52.734375,5.859375,-103.515625
"602",28.6666666666667,0.046875,-0.796875,0.40625,37.109375,23.4375,-85.9375
"603",28.7142857142857,0.046875,-0.703125,0.40625,17.578125,39.0625,-62.5
"604",28.7619047619048,0.046875,-0.671875,0.40625,0,50.78125,-33.203125
"605",28.8095238095238,0.0625,-0.671875,0.40625,-15.625,56.640625,-5.859375
"606",28.8571428571429,0.109375,-0.765625,0.4375,-29.296875,64.453125,17.578125
"607",28.9047619047619,0.09375,-0.859375,0.4375,-42.96875,58.59375,39.0625
"608",28.952380952381,0.125,-0.96875,0.4375,-50.78125,46.875,52.734375
"609",29,0.125,-1,0.4375,-58.59375,35.15625,56.640625
"610",29.047619047619,0.171875,-1.0625,0.46875,-19.53125,21.484375,15.625
"611",29.0952380952381,0.15625,-1.03125,0.40625,-17.578125,21.484375,13.671875
"612",29.1428571428571,0.125,-1.09375,0.359375,-1.953125,31.25,-5.859375
"613",29.1904761904762,0.109375,-1.140625,0.390625,19.53125,25.390625,-21.484375
"614",29.2380952380952,0.0625,-1.09375,0.34375,41.015625,3.90625,-33.203125
"615",29.2857142857143,0.046875,-1,0.296875,50.78125,-21.484375,-46.875
"616",29.3333333333333,0.046875,-0.953125,0.28125,50.78125,-42.96875,-56.640625
"617",29.3809523809524,0.09375,-0.921875,0.28125,48.828125,-42.96875,-60.546875
"618",29.4285714285714,0.140625,-0.921875,0.28125,48.828125,-27.34375,-56.640625
"619",29.4761904761905,0.15625,-0.875,0.265625,42.96875,-11.71875,-46.875
"620",29.5238095238095,0.171875,-0.84375,0.296875,35.15625,0,-31.25
"621",29.5714285714286,0.15625,-0.890625,0.328125,-3.90625,13.671875,31.25
"622",29.6190476190476,0.125,-0.859375,0.34375,-5.859375,5.859375,39.0625
"623",29.6666666666667,0.109375,-0.890625,0.34375,-17.578125,-11.71875,50.78125
"624",29.7142857142857,0.078125,-1.015625,0.359375,-31.25,-41.015625,68.359375
"625",29.7619047619048,0.09375,-1.171875,0.375,-37.109375,-62.5,89.84375
"626",29.8095238095238,0.125,-1.1875,0.390625,-31.25,-74.21875,97.65625
"627",29.8571428571429,0.140625,-1.015625,0.40625,-23.4375,-76.171875,82.03125
"628",29.9047619047619,0.109375,-0.859375,0.375,-21.484375,-68.359375,54.6875
"629",29.952380952381,0.09375,-0.859375,0.328125,-17.578125,-58.59375,33.203125
"630",30,0.09375,-0.96875,0.34375,-13.671875,-56.640625,27.34375
"631",30.047619047619,0.09375,-0.78125,0.375,-11.71875,-72.265625,7.8125
"632",30.0952380952381,0.09375,-0.78125,0.375,-11.71875,-68.359375,7.8125
"633",30.1428571428571,0.140625,-0.78125,0.453125,-15.625,-33.203125,9.765625
"634",30.1904761904762,0.140625,-0.765625,0.46875,-23.4375,-3.90625,15.625
"635",30.2380952380952,0.125,-0.796875,0.484375,-29.296875,21.484375,17.578125
"636",30.2857142857143,0.109375,-0.84375,0.53125,-29.296875,35.15625,15.625
"637",30.3333333333333,0.09375,-0.921875,0.53125,-25.390625,41.015625,7.8125
"638",30.3809523809524,0.046875,-1.046875,0.5,-23.4375,37.109375,1.953125
"639",30.4285714285714,0,-1.4375,0.46875,0,11.71875,-3.90625
"640",30.4761904761905,0.03125,-1.296875,0.4375,35.15625,-21.484375,-23.4375
"641",30.5238095238095,0.09375,-0.890625,0.3125,35.15625,-17.578125,-54.6875
"642",30.5714285714286,0.15625,-1.109375,0.3125,56.640625,35.15625,-44.921875
"643",30.6190476190476,0.046875,-1.171875,0.234375,54.6875,33.203125,-31.25
"644",30.6666666666667,0,-1.140625,0.203125,58.59375,11.71875,-25.390625
"645",30.7142857142857,0.015625,-1.03125,0.203125,54.6875,-11.71875,-13.671875
"646",30.7619047619048,0.046875,-1,0.21875,50.78125,-33.203125,-5.859375
"647",30.8095238095238,0.0625,-0.9375,0.203125,44.921875,-50.78125,0
"648",30.8571428571429,0.09375,-0.875,0.203125,35.15625,-56.640625,3.90625
"649",30.9047619047619,0.109375,-0.84375,0.203125,21.484375,-46.875,13.671875
"650",30.952380952381,0.140625,-0.875,0.21875,11.71875,-35.15625,29.296875
"651",31,0.15625,-0.921875,0.265625,3.90625,-29.296875,44.921875
"652",31.047619047619,0.171875,-1.109375,0.265625,-11.71875,-89.84375,70.3125
"653",31.0952380952381,0.171875,-1.109375,0.265625,-11.71875,-95.703125,70.3125
"654",31.1428571428571,0.203125,-1.15625,0.296875,-5.859375,-115.234375,76.171875
"655",31.1904761904762,0.21875,-0.9375,0.328125,-9.765625,-117.1875,72.265625
"656",31.2380952380952,0.234375,-0.828125,0.296875,-17.578125,-97.65625,68.359375
"657",31.2857142857143,0.234375,-0.828125,0.328125,-21.484375,-58.59375,66.40625
"658",31.3333333333333,0.171875,-0.890625,0.328125,-31.25,-33.203125,68.359375
"659",31.3809523809524,0.0625,-1.0625,0.34375,-33.203125,-37.109375,70.3125
"660",31.4285714285714,0.015625,-1.0625,0.296875,-39.0625,-56.640625,70.3125
"661",31.4761904761905,0.0625,-1,0.296875,-48.828125,-48.828125,64.453125
"662",31.5238095238095,0.0625,-0.90625,0.34375,-62.5,-29.296875,64.453125
"663",31.5714285714286,-0.078125,-1.015625,0.34375,-70.3125,-15.625,70.3125
"664",31.6190476190476,-0.0625,-1.015625,0.34375,-60.546875,-23.4375,58.59375
"665",31.6666666666667,-0.0625,-0.890625,0.265625,-56.640625,-13.671875,44.921875
"666",31.7142857142857,-0.15625,-0.90625,0.203125,-52.734375,-17.578125,27.34375
"667",31.7619047619048,-0.296875,-0.953125,0.09375,-44.921875,-48.828125,17.578125
"668",31.8095238095238,-0.265625,-0.953125,0.0625,-37.109375,-44.921875,13.671875
"669",31.8571428571429,-0.3125,-0.921875,0.109375,-31.25,-41.015625,7.8125
"670",31.9047619047619,-0.375,-0.90625,0.09375,-29.296875,-23.4375,5.859375
"671",31.952380952381,-0.40625,-0.890625,0.046875,-31.25,-3.90625,7.8125
"672",32,-0.375,-0.921875,0.078125,-25.390625,11.71875,5.859375
"673",32.0476190476191,-0.375,-0.9375,-0.046875,3.90625,-27.34375,-7.8125
"674",32.0952380952381,-0.375,-0.9375,-0.046875,7.8125,-27.34375,-7.8125
"675",32.1428571428571,-0.375,-0.921875,-0.046875,7.8125,-19.53125,-7.8125
"676",32.1904761904762,-0.375,-0.890625,-0.046875,1.953125,-19.53125,-3.90625
"677",32.2380952380952,-0.3125,-0.859375,-0.015625,-1.953125,1.953125,-1.953125
"678",32.2857142857143,-0.359375,-0.84375,0,-7.8125,9.765625,0
"679",32.3333333333333,-0.359375,-0.859375,0,-11.71875,5.859375,0
"680",32.3809523809524,-0.421875,-0.90625,0,-9.765625,-1.953125,1.953125
"681",32.4285714285714,-0.40625,-0.90625,0,-1.953125,-11.71875,1.953125
"682",32.4761904761905,-0.359375,-0.875,-0.015625,0,-5.859375,3.90625
"683",32.5238095238095,-0.3125,-0.875,-0.03125,1.953125,11.71875,3.90625
"684",32.5714285714286,-0.328125,-0.9375,-0.03125,1.953125,19.53125,0
"685",32.6190476190476,-0.34375,-0.953125,-0.03125,3.90625,19.53125,0
"686",32.6666666666667,-0.34375,-0.921875,-0.015625,5.859375,25.390625,-1.953125
"687",32.7142857142857,-0.40625,-0.90625,0,5.859375,17.578125,0
"688",32.7619047619048,-0.375,-0.890625,-0.015625,7.8125,13.671875,1.953125
"689",32.8095238095238,-0.359375,-0.890625,0,9.765625,23.4375,5.859375
"690",32.8571428571429,-0.375,-0.90625,0,13.671875,29.296875,9.765625
"691",32.9047619047619,-0.40625,-0.90625,-0.015625,13.671875,17.578125,9.765625
"692",32.9523809523809,-0.34375,-0.953125,-0.03125,19.53125,19.53125,9.765625
"693",33,-0.375,-0.953125,-0.015625,19.53125,19.53125,5.859375
"694",33.0476190476191,-0.28125,-0.890625,0.015625,27.34375,29.296875,-3.90625
"695",33.0952380952381,-0.28125,-0.890625,0.015625,27.34375,31.25,-5.859375
"696",33.1428571428571,-0.28125,-0.90625,0.015625,31.25,33.203125,-9.765625
"697",33.1904761904762,-0.28125,-0.859375,0.03125,29.296875,37.109375,-17.578125
"698",33.2380952380952,-0.265625,-0.84375,0.03125,27.34375,54.6875,-21.484375
"699",33.2857142857143,-0.25,-0.828125,0,25.390625,62.5,-21.484375
"700",33.3333333333333,-0.21875,-0.859375,0,25.390625,76.171875,-21.484375
"701",33.3809523809524,-0.1875,-0.859375,-0.015625,27.34375,74.21875,-23.4375
"702",33.4285714285714,-0.171875,-0.890625,-0.0625,31.25,62.5,-27.34375
"703",33.4761904761905,-0.03125,-0.90625,0.0625,39.0625,78.125,-31.25
"704",33.5238095238095,-0.125,-0.953125,-0.125,33.203125,74.21875,-35.15625
"705",33.5714285714286,0.109375,-1.046875,-0.015625,13.671875,56.640625,-66.40625
"706",33.6190476190476,0.0625,-1.109375,-0.015625,15.625,72.265625,-68.359375
"707",33.6666666666667,0.015625,-1.1875,-0.109375,17.578125,60.546875,-78.125
"708",33.7142857142857,0.125,-1.21875,-0.078125,19.53125,66.40625,-76.171875
"709",33.7619047619048,0.234375,-1.21875,-0.03125,33.203125,93.75,-82.03125
"710",33.8095238095238,0.203125,-1.1875,0.046875,41.015625,156.25,-68.359375
"711",33.8571428571429,0.078125,-1.21875,0.03125,42.96875,150.390625,-46.875
"712",33.9047619047619,-0.0625,-1.046875,0.1875,25.390625,83.984375,-27.34375
"713",33.9523809523809,0.109375,-0.921875,0.15625,1.953125,83.984375,-9.765625
"714",34,0.046875,-1,0.15625,-7.8125,101.5625,11.71875
"715",34.0476190476191,0.078125,-0.90625,0.25,-9.765625,64.453125,33.203125
"716",34.0952380952381,0.078125,-0.90625,0.25,-9.765625,68.359375,31.25
"717",34.1428571428571,0.0625,-0.875,0.3125,-3.90625,58.59375,27.34375
"718",34.1904761904762,0.015625,-0.875,0.296875,3.90625,50.78125,21.484375
"719",34.2380952380952,0.015625,-0.875,0.3125,7.8125,31.25,11.71875
"720",34.2857142857143,0.015625,-0.9375,0.34375,11.71875,19.53125,9.765625
"721",34.3333333333333,0.03125,-1,0.421875,21.484375,15.625,1.953125
"722",34.3809523809524,0.03125,-1,0.421875,33.203125,9.765625,-3.90625
"723",34.4285714285714,0,-0.984375,0.375,41.015625,-3.90625,-13.671875
"724",34.4761904761905,0.015625,-0.984375,0.3125,44.921875,-11.71875,-25.390625
"725",34.5238095238095,-0.015625,-0.9375,0.328125,48.828125,-11.71875,-27.34375
"726",34.5714285714286,0,-0.921875,0.25,35.15625,-54.6875,-27.34375
"727",34.6190476190476,0,-0.953125,0.25,31.25,-72.265625,-15.625
"728",34.6666666666667,0.015625,-0.890625,0.296875,23.4375,-82.03125,-5.859375
"729",34.7142857142857,0.140625,-0.796875,0.296875,11.71875,-68.359375,3.90625
"730",34.7619047619048,0.15625,-0.734375,0.28125,0,-50.78125,15.625
"731",34.8095238095238,0.21875,-0.796875,0.3125,-11.71875,-33.203125,33.203125
"732",34.8571428571429,0.265625,-0.859375,0.3125,-25.390625,-33.203125,48.828125
"733",34.9047619047619,0.296875,-0.984375,0.390625,-31.25,-35.15625,62.5
"734",34.9523809523809,0.3125,-1.015625,0.34375,-37.109375,-46.875,70.3125
"735",35,0.328125,-0.96875,0.390625,-44.921875,-64.453125,70.3125
"736",35.0476190476191,0.234375,-1.03125,0.5,-46.875,-3.90625,44.921875
"737",35.0952380952381,0.234375,-1.03125,0.5,-44.921875,-3.90625,44.921875
"738",35.1428571428571,0.21875,-1,0.484375,-35.15625,-15.625,33.203125
"739",35.1904761904762,0.21875,-0.96875,0.46875,-23.4375,-11.71875,23.4375
"740",35.2380952380952,0.203125,-0.953125,0.4375,-7.8125,-7.8125,13.671875
"741",35.2857142857143,0.15625,-0.984375,0.40625,7.8125,-15.625,3.90625
